DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,SIZE,PRICE
2023-12-20,14:55:18.027233090,X,CLNE,,13,3.6
2023-12-20,14:55:18.027233819,Q,CLNE,,92,3.6
2023-12-20,14:55:18.027236182,Q,CLNE,,1,3.6
2023-12-20,14:55:18.027295163,Z,CLNE,,14,3.6
2023-12-20,14:55:18.027296996,Z,CLNE,,100,3.6
2023-12-20,14:55:18.027461579,U,CLNE,,12,3.6
2023-12-20,14:55:18.027461658,U,CLNE,,200,3.6
2023-12-20,14:55:18.027495171,H,CLNE,,200,3.6
2023-12-20,14:55:18.027530609,N,CLNE,,600,3.6
2023-12-20,14:55:18.027538374,P,CLNE,,200,3.6
2023-12-20,14:55:18.027657077,D,CLNE,,11,3.6
2023-12-20,14:55:18.030203198,D,CLNE,,86,3.605
2023-12-20,14:55:18.036895290,D,CLNE,,200,3.6
2023-12-20,14:55:18.038312122,D,CLNE,,100,3.605
2023-12-20,14:55:23.031012656,V,CLNE,,11,3.6
2023-12-20,14:55:23.031033954,V,CLNE,,200,3.6
2023-12-20,14:55:23.031756174,D,CLNE,,22,3.601
2023-12-20,14:55:23.031973653,D,CLNE,,114,3.6
2023-12-20,14:55:27.645644223,D,CLNE,,62,3.605
2023-12-20,14:55:41.338856041,V,CLNE,,5,3.6
2023-12-20,14:55:41.338877673,V,CLNE,,81,3.6
2023-12-20,14:55:41.339045317,D,CLNE,,200,3.6
2023-12-20,14:55:41.955869122,D,CLNE,,200,3.6008
2023-12-20,14:56:01.101975143,J,CLNE,,10,3.6
2023-12-20,14:56:19.760564719,D,CLNE,,200,3.6
2023-12-20,14:56:19.760820423,D,CLNE,,100,3.6
2023-12-20,14:56:19.761922303,Q,CLNE,,93,3.6
2023-12-20,14:56:19.917922919,D,CLNE,,301,3.6
2023-12-20,14:56:20.046728477,N,CLNE,,49,3.6
2023-12-20,14:56:20.046841099,V,CLNE,,45,3.6
2023-12-20,14:56:20.046854204,V,CLNE,,6,3.6
2023-12-20,14:56:23.893446630,Q,CLNE,,14,3.6
2023-12-20,14:56:23.893449177,Q,CLNE,,100,3.6
2023-12-20,14:56:23.893451125,Q,CLNE,,200,3.6
2023-12-20,14:56:23.893454630,Q,CLNE,,86,3.6
2023-12-20,14:56:23.893771132,Q,CLNE,,28,3.6
2023-12-20,14:56:23.893773602,Q,CLNE,,400,3.6
2023-12-20,14:56:23.893784698,Z,CLNE,,100,3.6
2023-12-20,14:56:23.893787830,Z,CLNE,,6,3.6
2023-12-20,14:56:23.893790845,Z,CLNE,,100,3.6
2023-12-20,14:56:23.893793678,Z,CLNE,,100,3.6
2023-12-20,14:56:23.893875363,U,CLNE,,200,3.6
2023-12-20,14:56:23.894025742,H,CLNE,,100,3.6
2023-12-20,14:56:23.894027686,H,CLNE,,100,3.6
2023-12-20,14:56:23.894167422,N,CLNE,,151,3.6
2023-12-20,14:56:23.894189109,P,CLNE,,76,3.6
2023-12-20,14:56:23.894189198,P,CLNE,,14,3.6
2023-12-20,14:56:23.894293801,V,CLNE,,100,3.6
2023-12-20,14:56:23.894325554,V,CLNE,,19,3.6
2023-12-20,14:56:23.894351961,D,CLNE,,100,3.6
2023-12-20,14:56:23.894441547,D,CLNE,,100,3.6
2023-12-20,14:56:23.894467587,J,CLNE,,200,3.6
2023-12-20,14:57:03.352806312,D,CLNE,,100,3.595
2023-12-20,14:57:03.355016628,D,CLNE,,100,3.595
2023-12-20,14:57:03.357909576,D,CLNE,,100,3.595
2023-12-20,14:57:04.110312386,V,CLNE,,100,3.595
2023-12-20,14:57:04.113760601,V,CLNE,,100,3.595
2023-12-20,14:57:08.193491857,D,CLNE,,42,3.595
2023-12-20,14:57:08.194597914,D,CLNE,,13,3.595
2023-12-20,14:57:08.389457757,D,CLNE,,1,3.59
2023-12-20,14:57:08.389635591,D,CLNE,,1,3.59
2023-12-20,14:57:08.389766649,D,CLNE,,3,3.59
2023-12-20,14:57:08.434438209,A,CLNE,,95,3.595
2023-12-20,14:57:08.819374469,D,CLNE,,100,3.595
2023-12-20,14:57:20.117816298,K,CLNE,,100,3.595
2023-12-20,14:57:20.117819265,K,CLNE,,100,3.595
2023-12-20,14:57:36.357936608,D,CLNE,,5,3.5931
2023-12-20,14:57:47.170914230,C,CLNE,,75,3.59
2023-12-20,14:57:50.343273855,D,CLNE,,2,3.5991
2023-12-20,14:57:50.982863655,Q,CLNE,,8,3.595
2023-12-20,14:57:51.882970100,D,CLNE,,100,3.5986
2023-12-20,14:57:52.396610478,D,CLNE,,100,3.59
2023-12-20,14:57:59.577761981,D,CLNE,,85,3.595
2023-12-20,14:58:01.074604772,Q,CLNE,,100,3.595
2023-12-20,14:58:01.074610982,Q,CLNE,,100,3.595
2023-12-20,14:58:01.074611080,Q,CLNE,,200,3.59
2023-12-20,14:58:01.075172470,P,CLNE,,100,3.595
2023-12-20,14:58:01.075314856,D,CLNE,,100,3.595
2023-12-20,14:58:01.075444666,D,CLNE,,100,3.595
2023-12-20,14:58:01.082406831,D,CLNE,,13,3.595
2023-12-20,14:58:01.399827941,D,CLNE,,1,3.59
2023-12-20,14:58:01.403708594,A,CLNE,,5,3.595
2023-12-20,14:58:01.403710465,A,CLNE,,94,3.595
2023-12-20,14:58:02.198191596,D,CLNE,,28,3.595
2023-12-20,14:58:23.956176896,V,CLNE,,6,3.59
2023-12-20,14:58:23.956198707,V,CLNE,,7,3.59
2023-12-20,14:58:31.327680335,Q,CLNE,,100,3.595
2023-12-20,14:58:31.404815773,D,CLNE,,100,3.59
2023-12-20,14:58:34.134049948,Q,CLNE,,18,3.595
2023-12-20,14:58:34.134052237,Q,CLNE,,182,3.595
2023-12-20,14:58:34.146046097,Q,CLNE,,200,3.595
2023-12-20,14:58:43.954000323,D,CLNE,,28,3.5982
2023-12-20,14:58:46.237905771,J,CLNE,,11,3.59
2023-12-20,14:58:50.368791835,D,CLNE,,10,3.5907
2023-12-20,14:58:51.447300162,J,CLNE,,200,3.59
2023-12-20,14:58:52.415342288,A,CLNE,,6,3.595
2023-12-20,14:58:52.415344523,A,CLNE,,94,3.59
2023-12-20,14:58:54.530056298,Q,CLNE,,15,3.595
2023-12-20,14:58:54.530060267,Q,CLNE,,185,3.595
2023-12-20,14:58:57.256279241,D,CLNE,,100,3.595
2023-12-20,14:58:57.409087602,J,CLNE,,100,3.59
2023-12-20,14:59:10.929893982,D,CLNE,,100,3.595
2023-12-20,14:59:10.931036769,D,CLNE,,100,3.595
2023-12-20,14:59:13.264062059,C,CLNE,,13,3.6
2023-12-20,14:59:20.780435029,N,CLNE,,6,3.595
2023-12-20,14:59:20.780554941,V,CLNE,,7,3.59
2023-12-20,14:59:22.732720930,D,CLNE,,2,3.59
2023-12-20,14:59:25.965153017,Q,CLNE,,200,3.59
2023-12-20,14:59:25.965156331,Q,CLNE,,100,3.59
2023-12-20,14:59:26.423360515,U,CLNE,,100,3.595
2023-12-20,14:59:26.423456378,U,CLNE,,100,3.595
2023-12-20,14:59:29.736897869,N,CLNE,,194,3.595
2023-12-20,14:59:45.272586503,D,CLNE,,265,3.595
2023-12-20,14:59:45.425692896,X,CLNE,,61,3.595
2023-12-20,14:59:45.425700408,Q,CLNE,,342,3.59
2023-12-20,14:59:45.425705359,Q,CLNE,,28,3.59
2023-12-20,14:59:45.425723839,X,CLNE,,39,3.595
2023-12-20,14:59:45.425725783,X,CLNE,,22,3.595
2023-12-20,14:59:45.425739657,Q,CLNE,,104,3.59
2023-12-20,14:59:45.425742344,Q,CLNE,,300,3.59
2023-12-20,14:59:45.425744721,Q,CLNE,,100,3.59
2023-12-20,14:59:45.425747168,Q,CLNE,,14,3.59
2023-12-20,14:59:45.425749128,Q,CLNE,,102,3.59
2023-12-20,14:59:45.425765497,A,CLNE,,100,3.59
2023-12-20,14:59:45.426031262,Z,CLNE,,100,3.595
2023-12-20,14:59:45.426033601,Z,CLNE,,119,3.595
2023-12-20,14:59:45.426041181,K,CLNE,,300,3.59
2023-12-20,14:59:45.426043289,K,CLNE,,600,3.59
2023-12-20,14:59:45.426046489,K,CLNE,,100,3.59
2023-12-20,14:59:45.426059848,X,CLNE,,7,3.595
2023-12-20,14:59:45.426060626,Z,CLNE,,10,3.59
2023-12-20,14:59:45.426077897,Z,CLNE,,189,3.59
2023-12-20,14:59:45.426102850,U,CLNE,,200,3.59
2023-12-20,14:59:45.426102937,U,CLNE,,14,3.59
2023-12-20,14:59:45.426103022,U,CLNE,,300,3.59
2023-12-20,14:59:45.426137461,H,CLNE,,800,3.59
2023-12-20,14:59:45.426222640,Q,CLNE,,100,3.59
2023-12-20,14:59:45.426224353,Q,CLNE,,84,3.59
2023-12-20,14:59:45.426235822,X,CLNE,,21,3.59
2023-12-20,14:59:45.426316270,N,CLNE,,100,3.59
2023-12-20,14:59:45.426317384,P,CLNE,,71,3.59
2023-12-20,14:59:45.426320489,P,CLNE,,14,3.59
2023-12-20,14:59:45.426320581,P,CLNE,,100,3.59
2023-12-20,14:59:45.426756562,D,CLNE,,27,3.59
2023-12-20,14:59:45.427112582,D,CLNE,,30,3.59
2023-12-20,14:59:45.431792523,Z,CLNE,,100,3.59
2023-12-20,14:59:45.432915873,Q,CLNE,,35,3.59
2023-12-20,14:59:45.432917617,Q,CLNE,,12,3.59
2023-12-20,14:59:46.422346755,K,CLNE,,100,3.59
2023-12-20,14:59:46.422351037,K,CLNE,,100,3.59
2023-12-20,14:59:46.422353040,Z,CLNE,,100,3.59
2023-12-20,14:59:46.422354514,K,CLNE,,100,3.59
2023-12-20,14:59:46.422355639,Z,CLNE,,100,3.59
2023-12-20,14:59:46.422359388,Z,CLNE,,100,3.59
2023-12-20,14:59:46.422363809,K,CLNE,,100,3.59
2023-12-20,14:59:46.422436565,Q,CLNE,,100,3.59
2023-12-20,14:59:46.422595700,H,CLNE,,51,3.59
2023-12-20,14:59:47.422778995,Q,CLNE,,100,3.59
2023-12-20,14:59:47.728151604,H,CLNE,,9,3.59
2023-12-20,14:59:49.227223333,Q,CLNE,,200,3.59
2023-12-20,14:59:49.425642542,Q,CLNE,,100,3.59
2023-12-20,14:59:51.492944309,Q,CLNE,,100,3.59
2023-12-20,14:59:51.492946285,Q,CLNE,,100,3.59
2023-12-20,14:59:51.494383571,J,CLNE,,100,3.59
2023-12-20,14:59:51.494816641,D,CLNE,,1,3.585
2023-12-20,14:59:51.794449184,N,CLNE,,5,3.59
2023-12-20,14:59:51.949493510,D,CLNE,,1,3.585
2023-12-20,15:00:00.292730698,X,CLNE,,1,3.59
2023-12-20,15:00:00.292768780,X,CLNE,,12,3.59
2023-12-20,15:00:01.039591515,Q,CLNE,,6,3.585
2023-12-20,15:00:01.039594361,Q,CLNE,,300,3.585
2023-12-20,15:00:01.039595974,Q,CLNE,,200,3.585
2023-12-20,15:00:01.039598158,Q,CLNE,,100,3.585
2023-12-20,15:00:01.039770479,K,CLNE,,10,3.585
2023-12-20,15:00:01.040145468,P,CLNE,,200,3.585
2023-12-20,15:00:01.040346134,N,CLNE,,100,3.585
2023-12-20,15:00:01.040883053,P,CLNE,,200,3.585
2023-12-20,15:00:01.056020546,Q,CLNE,,19,3.585
2023-12-20,15:00:01.438267523,D,CLNE,,100,3.58
2023-12-20,15:00:01.445631824,D,CLNE,,100,3.58
2023-12-20,15:00:01.804334629,D,CLNE,,200,3.583
2023-12-20,15:00:02.441297186,D,CLNE,,100,3.58
2023-12-20,15:00:02.441479190,D,CLNE,,200,3.58
2023-12-20,15:00:02.441636070,D,CLNE,,1,3.58
2023-12-20,15:00:02.485797235,J,CLNE,,200,3.58
2023-12-20,15:00:02.486244974,A,CLNE,,100,3.585
2023-12-20,15:00:02.486439125,V,CLNE,,100,3.58
2023-12-20,15:00:02.486462590,V,CLNE,,99,3.58
2023-12-20,15:00:04.776142992,D,CLNE,,25,3.59
2023-12-20,15:00:09.370029732,Q,CLNE,,16,3.585
2023-12-20,15:00:09.419020812,C,CLNE,,38,3.59
2023-12-20,15:00:12.535011552,K,CLNE,,8,3.585
2023-12-20,15:00:12.539116831,K,CLNE,,9,3.585
2023-12-20,15:00:12.539474198,Q,CLNE,,12,3.585
2023-12-20,15:00:12.544185427,D,CLNE,,71,3.59
2023-12-20,15:00:12.544839253,D,CLNE,,65,3.5899
2023-12-20,15:00:12.545471365,D,CLNE,,1835,3.5899
2023-12-20,15:00:12.821179612,K,CLNE,,9,3.585
2023-12-20,15:00:12.977124862,X,CLNE,,35,3.59
2023-12-20,15:00:12.977130695,Q,CLNE,,11,3.585
2023-12-20,15:00:12.977135080,Q,CLNE,,1,3.59
2023-12-20,15:00:12.977136036,Q,CLNE,,29,3.59
2023-12-20,15:00:12.977138408,Q,CLNE,,156,3.59
2023-12-20,15:00:12.977141572,Q,CLNE,,302,3.59
2023-12-20,15:00:12.977147236,Q,CLNE,,1000,3.59
2023-12-20,15:00:12.977147368,Q,CLNE,,100,3.59
2023-12-20,15:00:12.977149265,Q,CLNE,,800,3.59
2023-12-20,15:00:12.977425373,K,CLNE,,6,3.585
2023-12-20,15:00:12.977425568,Z,CLNE,,13,3.59
2023-12-20,15:00:12.977428839,Z,CLNE,,200,3.59
2023-12-20,15:00:12.977431863,K,CLNE,,94,3.59
2023-12-20,15:00:12.977521055,U,CLNE,,200,3.59
2023-12-20,15:00:12.977588369,H,CLNE,,800,3.59
2023-12-20,15:00:12.977588463,H,CLNE,,49,3.59
2023-12-20,15:00:12.977695074,N,CLNE,,300,3.59
2023-12-20,15:00:13.334460236,D,CLNE,,100,3.595
2023-12-20,15:00:16.875228576,D,CLNE,,300,3.5964
2023-12-20,15:00:18.991452226,D,CLNE,,47,3.5929
2023-12-20,15:00:20.763486033,D,CLNE,,1942,3.595
2023-12-20,15:00:25.610297499,K,CLNE,,16,3.595
2023-12-20,15:00:25.610542939,K,CLNE,,21,3.595
2023-12-20,15:00:25.679275848,N,CLNE,,100,3.6
2023-12-20,15:00:25.679848978,D,CLNE,,1,3.6
2023-12-20,15:00:27.016972245,D,CLNE,,500,3.5928
2023-12-20,15:00:32.367040043,J,CLNE,,1,3.6
2023-12-20,15:00:32.367056529,J,CLNE,,199,3.6
2023-12-20,15:00:33.580096239,K,CLNE,,32,3.595
2023-12-20,15:00:38.186240786,Q,CLNE,,2,3.595
2023-12-20,15:00:38.186271058,Q,CLNE,,15,3.595
2023-12-20,15:00:41.142682168,D,CLNE,,48,3.5933
2023-12-20,15:00:43.222530602,K,CLNE,,15,3.595
2023-12-20,15:00:43.294755014,K,CLNE,,100,3.6
2023-12-20,15:00:43.294774522,Z,CLNE,,12,3.6
2023-12-20,15:00:43.294776241,Z,CLNE,,100,3.6
2023-12-20,15:00:43.294877202,H,CLNE,,100,3.6
2023-12-20,15:00:43.294877280,H,CLNE,,100,3.6
2023-12-20,15:00:43.294877421,H,CLNE,,100,3.6
2023-12-20,15:00:43.295082775,U,CLNE,,100,3.6
2023-12-20,15:00:43.295130426,P,CLNE,,10,3.6
2023-12-20,15:00:43.295130515,P,CLNE,,100,3.6
2023-12-20,15:00:43.295130753,P,CLNE,,100,3.6
2023-12-20,15:00:43.295596648,N,CLNE,,400,3.6
2023-12-20,15:00:43.295750677,Q,CLNE,,200,3.6
2023-12-20,15:00:43.295750767,Q,CLNE,,100,3.6
2023-12-20,15:00:43.311035429,Q,CLNE,,200,3.605
2023-12-20,15:00:43.321520513,D,CLNE,,38,3.605
2023-12-20,15:00:43.331074630,D,CLNE,,38,3.605
2023-12-20,15:00:43.332290100,D,CLNE,,200,3.605
2023-12-20,15:00:44.294027941,Q,CLNE,,14,3.605
2023-12-20,15:00:44.304019507,Q,CLNE,,15,3.605
2023-12-20,15:00:44.470029427,Q,CLNE,,8,3.605
2023-12-20,15:00:44.484023976,Q,CLNE,,163,3.605
2023-12-20,15:00:44.588818011,D,CLNE,,200,3.605
2023-12-20,15:00:46.592416805,D,CLNE,,200,3.605
2023-12-20,15:00:55.995573487,D,CLNE,,64,3.6009
2023-12-20,15:00:55.997548484,D,CLNE,,53,3.605
2023-12-20,15:00:56.907557712,V,CLNE,,78,3.605
2023-12-20,15:00:57.977079600,V,CLNE,,100,3.605
2023-12-20,15:00:58.113217982,D,CLNE,,1,3.605
2023-12-20,15:01:00.384093550,Q,CLNE,,200,3.6
2023-12-20,15:01:00.384095446,Q,CLNE,,100,3.6
2023-12-20,15:01:00.497535038,Q,CLNE,,100,3.6
2023-12-20,15:01:00.497537471,Q,CLNE,,100,3.6
2023-12-20,15:01:00.497540200,Q,CLNE,,300,3.6
2023-12-20,15:01:00.497655271,Z,CLNE,,100,3.6
2023-12-20,15:01:00.497851564,Z,CLNE,,100,3.6
2023-12-20,15:01:00.497853864,K,CLNE,,200,3.6
2023-12-20,15:01:00.497859935,K,CLNE,,51,3.6
2023-12-20,15:01:00.497860118,Z,CLNE,,100,3.6
2023-12-20,15:01:00.497873050,K,CLNE,,14,3.6
2023-12-20,15:01:00.497874417,U,CLNE,,7,3.6
2023-12-20,15:01:00.497874511,U,CLNE,,100,3.6
2023-12-20,15:01:00.498003864,H,CLNE,,100,3.6
2023-12-20,15:01:00.498136756,N,CLNE,,400,3.6
2023-12-20,15:01:00.498152160,P,CLNE,,100,3.6
2023-12-20,15:01:00.498156499,P,CLNE,,100,3.6
2023-12-20,15:01:00.498156587,P,CLNE,,100,3.6
2023-12-20,15:01:00.498156669,P,CLNE,,1,3.6
2023-12-20,15:01:00.498228388,A,CLNE,,100,3.6
2023-12-20,15:01:06.823491327,D,CLNE,,70,3.5958
2023-12-20,15:01:18.044637941,J,CLNE,,100,3.59
2023-12-20,15:01:19.426719711,K,CLNE,,71,3.595
2023-12-20,15:01:33.132377125,D,CLNE,,3,3.5999
2023-12-20,15:01:35.351500545,V,CLNE,,6,3.59
2023-12-20,15:01:35.352646026,U,CLNE,,194,3.59
2023-12-20,15:01:35.352654763,K,CLNE,,100,3.59
2023-12-20,15:01:35.352665515,Q,CLNE,,400,3.59
2023-12-20,15:01:35.352668397,Q,CLNE,,1000,3.59
2023-12-20,15:01:35.352670120,Q,CLNE,,76,3.59
2023-12-20,15:01:35.352711595,U,CLNE,,6,3.59
2023-12-20,15:01:35.352738574,Z,CLNE,,100,3.59
2023-12-20,15:01:35.352750268,Z,CLNE,,100,3.59
2023-12-20,15:01:35.352844165,H,CLNE,,100,3.59
2023-12-20,15:01:35.352844296,H,CLNE,,300,3.59
2023-12-20,15:01:35.353055370,N,CLNE,,100,3.59
2023-12-20,15:01:35.353067077,P,CLNE,,100,3.59
2023-12-20,15:01:35.353071243,P,CLNE,,17,3.59
2023-12-20,15:01:35.353071338,P,CLNE,,4,3.59
2023-12-20,15:01:35.353353926,P,CLNE,,100,3.585
2023-12-20,15:01:35.353385158,D,CLNE,,30,3.59
2023-12-20,15:01:35.354392002,D,CLNE,,67,3.59
2023-12-20,15:01:35.580257531,D,CLNE,,1,3.595
2023-12-20,15:01:35.849031002,Q,CLNE,,8,3.585
2023-12-20,15:01:36.366902283,J,CLNE,,21,3.59
2023-12-20,15:01:36.464934392,K,CLNE,,7,3.585
2023-12-20,15:01:36.465353719,D,CLNE,,100,3.585
2023-12-20,15:01:36.465945906,K,CLNE,,21,3.585
2023-12-20,15:01:36.466429963,Q,CLNE,,19,3.585
2023-12-20,15:01:37.468503361,D,CLNE,,139,3.5888
2023-12-20,15:01:37.605048507,D,CLNE,,1,3.585
2023-12-20,15:01:44.900898111,K,CLNE,,12,3.585
2023-12-20,15:01:58.713684135,Z,CLNE,,1,3.585
2023-12-20,15:02:03.228139836,D,CLNE,,50,3.585
2023-12-20,15:02:03.228324986,D,CLNE,,950,3.585
2023-12-20,15:02:26.570026564,Z,CLNE,,100,3.585
2023-12-20,15:02:27.325812234,D,CLNE,,100,3.585
2023-12-20,15:02:28.642271284,D,CLNE,,10,3.59
2023-12-20,15:02:45.277715158,D,CLNE,,100,3.585
2023-12-20,15:02:46.319875945,D,CLNE,,1,3.58
2023-12-20,15:02:53.827030374,D,CLNE,,23,3.5845
2023-12-20,15:02:53.828215968,V,CLNE,,1,3.585
2023-12-20,15:02:53.829192505,D,CLNE,,54,3.585
2023-12-20,15:02:58.592857200,D,CLNE,,1,3.585
2023-12-20,15:03:12.425893457,K,CLNE,,5,3.585
2023-12-20,15:03:13.539206865,Q,CLNE,,8,3.585
2023-12-20,15:03:13.539208831,Q,CLNE,,200,3.58
2023-12-20,15:03:13.539211539,Q,CLNE,,92,3.58
2023-12-20,15:03:13.539347376,Q,CLNE,,108,3.58
2023-12-20,15:03:13.539349294,Q,CLNE,,1000,3.58
2023-12-20,15:03:13.539351332,Q,CLNE,,100,3.58
2023-12-20,15:03:13.539355261,Q,CLNE,,30,3.58
2023-12-20,15:03:13.539356247,Q,CLNE,,6,3.58
2023-12-20,15:03:13.539360583,Q,CLNE,,14,3.58
2023-12-20,15:03:13.539654043,K,CLNE,,1,3.58
2023-12-20,15:03:13.539657510,K,CLNE,,100,3.58
2023-12-20,15:03:13.539672882,Z,CLNE,,100,3.58
2023-12-20,15:03:13.539677165,Z,CLNE,,100,3.58
2023-12-20,15:03:13.539787636,H,CLNE,,100,3.58
2023-12-20,15:03:13.539787728,H,CLNE,,100,3.58
2023-12-20,15:03:13.539815769,P,CLNE,,100,3.58
2023-12-20,15:03:13.539815867,P,CLNE,,100,3.58
2023-12-20,15:03:13.539818479,P,CLNE,,200,3.58
2023-12-20,15:03:13.539818581,P,CLNE,,100,3.58
2023-12-20,15:03:13.539820637,N,CLNE,,305,3.58
2023-12-20,15:03:13.539825820,P,CLNE,,3,3.58
2023-12-20,15:03:13.539913921,P,CLNE,,200,3.58
2023-12-20,15:03:13.539914024,P,CLNE,,27,3.58
2023-12-20,15:03:13.540029149,P,CLNE,,12,3.58
2023-12-20,15:03:13.540400052,P,CLNE,,188,3.58
2023-12-20,15:03:13.540400147,P,CLNE,,315,3.58
2023-12-20,15:03:13.556469808,P,CLNE,,58,3.58
2023-12-20,15:03:13.556471778,P,CLNE,,42,3.58
2023-12-20,15:03:13.556654324,J,CLNE,,200,3.58
2023-12-20,15:03:13.557882239,D,CLNE,,1,3.58
2023-12-20,15:03:13.557996502,D,CLNE,,11,3.58
2023-12-20,15:03:13.561505126,Q,CLNE,,100,3.58
2023-12-20,15:03:14.131652104,K,CLNE,,16,3.575
2023-12-20,15:03:14.131845265,K,CLNE,,18,3.575
2023-12-20,15:03:14.233802299,K,CLNE,,23,3.575
2023-12-20,15:03:14.334584120,D,CLNE,,13,3.5788
2023-12-20,15:03:14.335040614,K,CLNE,,19,3.575
2023-12-20,15:03:14.573316654,D,CLNE,,1,3.5788
2023-12-20,15:03:14.573784446,K,CLNE,,14,3.575
2023-12-20,15:03:14.689854001,K,CLNE,,10,3.575
2023-12-20,15:03:14.859426429,D,CLNE,,279,3.5788
2023-12-20,15:03:15.219451250,J,CLNE,,18,3.58
2023-12-20,15:03:15.299101479,K,CLNE,,9,3.575
2023-12-20,15:03:28.558090130,P,CLNE,,100,3.58
2023-12-20,15:03:28.575645865,Z,CLNE,,1,3.575
2023-12-20,15:03:28.590025133,D,CLNE,,1,3.575
2023-12-20,15:03:33.438522151,D,CLNE,,25,3.575
2023-12-20,15:03:37.651083592,D,CLNE,,2500,3.575
2023-12-20,15:03:41.317166720,D,CLNE,,100,3.5788
2023-12-20,15:03:49.044008207,D,CLNE,,87,3.575
2023-12-20,15:03:52.010212939,D,CLNE,,50,3.5712
2023-12-20,15:03:57.297738039,D,CLNE,,100,3.575
2023-12-20,15:03:57.297959350,D,CLNE,,100,3.575
2023-12-20,15:04:02.499030960,Q,CLNE,,6,3.575
2023-12-20,15:04:04.771404936,K,CLNE,,9,3.575
2023-12-20,15:04:24.854071799,Z,CLNE,,100,3.575
2023-12-20,15:04:25.300730811,D,CLNE,,2677,3.5779
2023-12-20,15:04:26.508271663,D,CLNE,,323,3.575
2023-12-20,15:04:37.729839821,D,CLNE,,10,3.575
2023-12-20,15:04:38.801889491,D,CLNE,,1,3.57
2023-12-20,15:04:43.697956459,V,CLNE,,2,3.575
2023-12-20,15:04:46.670758209,J,CLNE,,8,3.58
2023-12-20,15:04:46.703750695,V,CLNE,,9,3.58
2023-12-20,15:04:47.325553328,D,CLNE,,100,3.575
2023-12-20,15:04:51.910929581,D,CLNE,,50,3.575
2023-12-20,15:04:56.820943531,J,CLNE,,1,3.58
2023-12-20,15:05:01.331717467,D,CLNE,,3,3.5783
2023-12-20,15:05:10.512189835,D,CLNE,,3,3.58
2023-12-20,15:05:14.950305608,D,CLNE,,100,3.575
2023-12-20,15:05:14.958799884,Q,CLNE,,10,3.575
2023-12-20,15:05:14.958801537,Q,CLNE,,20,3.575
2023-12-20,15:05:14.959297079,J,CLNE,,200,3.57
2023-12-20,15:05:14.988737439,Q,CLNE,,1,3.575
2023-12-20,15:05:17.345719932,Q,CLNE,,100,3.57
2023-12-20,15:05:17.345723240,Q,CLNE,,2570,3.57
2023-12-20,15:05:17.345724699,Q,CLNE,,5,3.57
2023-12-20,15:05:17.345727666,Q,CLNE,,1000,3.57
2023-12-20,15:05:17.345729482,Q,CLNE,,100,3.57
2023-12-20,15:05:17.345733109,Q,CLNE,,12,3.57
2023-12-20,15:05:17.345735665,Q,CLNE,,900,3.57
2023-12-20,15:05:17.345737750,Q,CLNE,,5,3.57
2023-12-20,15:05:17.345739499,Q,CLNE,,300,3.57
2023-12-20,15:05:17.345742266,Q,CLNE,,3,3.57
2023-12-20,15:05:17.345926066,X,CLNE,,43,3.57
2023-12-20,15:05:17.345936355,J,CLNE,,8,3.57
2023-12-20,15:05:17.345974147,H,CLNE,,100,3.57
2023-12-20,15:05:17.345974242,H,CLNE,,200,3.57
2023-12-20,15:05:17.345974323,H,CLNE,,100,3.57
2023-12-20,15:05:17.346010512,H,CLNE,,405,3.57
2023-12-20,15:05:17.346131062,K,CLNE,,50,3.57
2023-12-20,15:05:17.346210859,K,CLNE,,150,3.57
2023-12-20,15:05:17.346318718,D,CLNE,,30,3.57
2023-12-20,15:05:17.346500259,P,CLNE,,100,3.57
2023-12-20,15:05:17.346500335,P,CLNE,,3,3.57
2023-12-20,15:05:17.347022134,D,CLNE,,1,3.57
2023-12-20,15:05:17.347275506,J,CLNE,,108,3.57
2023-12-20,15:05:17.347288661,J,CLNE,,92,3.57
2023-12-20,15:05:17.347291845,J,CLNE,,108,3.57
2023-12-20,15:05:17.347374090,J,CLNE,,63,3.57
2023-12-20,15:05:17.347390595,J,CLNE,,650,3.57
2023-12-20,15:05:17.347421507,D,CLNE,,11,3.57
2023-12-20,15:05:17.347478501,J,CLNE,,179,3.57
2023-12-20,15:05:17.347987376,D,CLNE,,1,3.57
2023-12-20,15:05:17.397877276,J,CLNE,,10,3.57
2023-12-20,15:05:17.398155155,Y,CLNE,,14,3.57
2023-12-20,15:05:18.627975516,D,CLNE,,28,3.5688
2023-12-20,15:05:18.868210996,D,CLNE,,1,3.5688
2023-12-20,15:05:20.109510271,U,CLNE,,35,3.57
2023-12-20,15:05:24.656028549,U,CLNE,,200,3.57
2023-12-20,15:05:24.740465517,D,CLNE,,2500,3.565
2023-12-20,15:05:24.741190863,D,CLNE,,140,3.5655
2023-12-20,15:05:25.634414643,D,CLNE,,1,3.565
2023-12-20,15:05:28.166485874,D,CLNE,,1,3.5688
2023-12-20,15:05:30.453715113,Q,CLNE,,10,3.57
2023-12-20,15:05:30.453717713,Q,CLNE,,1,3.57
2023-12-20,15:05:30.453719682,Q,CLNE,,6,3.57
2023-12-20,15:05:30.453723005,Q,CLNE,,15,3.57
2023-12-20,15:05:30.453812604,P,CLNE,,408,3.57
2023-12-20,15:05:30.453812678,P,CLNE,,600,3.57
2023-12-20,15:05:30.453859451,Z,CLNE,,5,3.57
